id,tweet,suggestedUsage,actualCategory
AVhzGXAhe9yMj175jmM8,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/O6RoYUeXll,TRAINING,NEWS - NEGATIVE
AVhzEY5ie9yMj175jmJ9,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/QC51OCNUjJ Zero He_Ñ_ https://t.co/NTjbxfLvK6,TRAINING,NEWS - NEGATIVE
AVhzFcFhe9yMj175jmLq,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/qhSZIPSqQ0 https://t.co/27Z2czn5Vy,TRAINING,NEWS - NEGATIVE
AVhzDkbJe9yMj175jmJG,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/uGaZla6v5e #ThursdayThoughts,TRAINING,NEWS - NEGATIVE
AVhzHHXZe9yMj175jmN-,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/VckKoPRjBc #ZeroHedge #bAgile,TRAINING,NEWS - NEGATIVE
AVhzFiVbe9yMj175jmL7,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/X2DhEoCQ9N https://t.co/0oWp5ELTVd,TRAINING,NEWS - NEGATIVE
AVhzJpe5e9yMj175jmQu,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/xdkUU54GIF,TRAINING,NEWS - NEGATIVE
AVhzEqSJe9yMj175jmKO,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50% https://t.co/zahfAH0HLK #auburn #roseville #sacramento #_Ñ_,TRAINING,NEWS - NEGATIVE
AVhzFV16e9yMj175jmLa,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50%: https://t.co/BWlw3E2H7k,TRAINING,NEWS - NEGATIVE
AVhzJqZOe9yMj175jmQw,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50%~ https://t.co/0t0kbwYwRF,TRAINING,NEWS - NEGATIVE
AVhzI9Fde9yMj175jmQE,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge By 50%~ https://t.co/ek4er3Yt2N,TRAINING,NEWS - NEGATIVE
AVhzI6GDe9yMj175jmP_,Wells Fargo New Account Openings Down 44%; Credit Card Applications Plunge Byë_50% https://t.co/HSpCcJZoJ8,TRAINING,NEWS - NEGATIVE
AVhzEBcPe9yMj175jmJq,Wells Fargo New Account Openings Sink 44% In Wake Of Scandal https://t.co/mM9Owwq1ro .,TRAINING,NEWS - NEGATIVE
AVhzAplye9yMj175jmGb,Wells Fargo new account openings tumble in wake of sales-practices settlement #ETF #ETFs https://t.co/UJvfy4p2ul https://t.co/ltRbSeQLdJ,TRAINING,NEWS - NEGATIVE
AVhzJEHse9yMj175jmQV,Wells Fargo new account openings tumble in wake of sales-practices settlement https://t.co/Azx3kAhqHZ,TRAINING,NEWS - NEGATIVE
AVhzIwCQe9yMj175jmPy,Wells Fargo new account openings tumble in wake of sales-practices settlement https://t.co/Azx3kAz1zx,TRAINING,NEWS - NEGATIVE
AVhzApSXe9yMj175jmGZ,Wells Fargo new account openings tumble in wake of sales-practices settlement.. https://t.co/EfH7bZWVly $XLF #ETF #ETFs #Stocks,TRAINING,NEWS - NEGATIVE
AVhzAVp1e9yMj175jmGJ,Wells Fargo New Accounts Tumble 44% in Wake of Sales Scandal - Bloomberg https://t.co/fYlNc6Woq0,TRAINING,NEWS - NEGATIVE
AVhy_jpZe9yMj175jmFR,Wells Fargo new accounts tumble 44% in wake of sales scandal - https://t.co/0Ou3sfYCMA,TRAINING,NEWS - NEGATIVE
AVhy7WQ3e9yMj175jl_K,Wells Fargo new accounts tumble 44% in wake of sales scandal https://t.co/3ScVv8vGnn #cards #payments https://t.co/GY30UOG3QA,TRAINING,NEWS - NEGATIVE
AVhy_rROe9yMj175jmFa,"Wells Fargo New Accounts Tumble 44% in Wake of Sales Scandal. From a risk adjusted reward basis, was it worth it? https://t.co/BYJ4fthsux",TRAINING,NEWS - NEGATIVE
AVhy_rROe9yMj175jmFZ,"Wells Fargo New Accounts Tumble 44% in Wake of Sales Scandal. From a risk adjusted reward basis, was it worth it? https://t.co/new7hNF5CB",TRAINING,NEWS - NEGATIVE
AVhzFjbve9yMj175jmL-,Wells Fargo new customer accounts fell amid fallout from scandal https://t.co/eKxKDlO3o7 #corpgov,TRAINING,NEWS - NEGATIVE
AViOPvVmAHJ-cL1yqllu,Wells Fargo Now Faces Even Stricter Regulation - https://t.co/P2UdcxVH9s #realestate #travel https://t.co/7z02If2pVk #UK #Brexit,TRAINING,NEWS - NEGATIVE
AVhzIu0Be9yMj175jmPu,"Wells Fargo Oct. consumer acct. opens down 44% from a year ago, down 27% from last month https://t.co/SXrmILRpju",TRAINING,NEWS - NEGATIVE
AVhzJC8Ne9yMj175jmQO,"Wells Fargo Oct. consumer acct. opens down 44% from a year ago, down 27% from last month https://t.co/SXrmILzNUU",TRAINING,NEWS - NEGATIVE
AVhzIu0Be9yMj175jmPv,Wells Fargo Oct. customer satisfaction 73.9% vs. 77.4% a year ago https://t.co/SXrmILRpju,TRAINING,NEWS - NEGATIVE
AVhwUWnpI2Sjmi8PbQ5k,Wells Fargo opened a couple million fake accounts. https://t.co/ZpmYzKAYE2 via @BV,TRAINING,NEWS - NEGATIVE
AViKf8uW2cIsszF7Yw6B,Wells Fargo payouts should be halted in wake of ruling _Ñ_ U.S.ë_lawmakers https://t.co/ygLet5RdXk,TRAINING,NEWS - NEGATIVE
AViKbrMm2cIsszF7Yw5g,Wells Fargo payouts should be halted in wake of ruling: U.S.ë_lawmakers https://t.co/R6IhszUPMt,TRAINING,NEWS - NEGATIVE
AViJeFcg2cIsszF7Yw2J,Wells Fargo probe won't be done until spring https://t.co/AI3CdqEmcT,TRAINING,NEWS - NEUTRAL
AViJc62m2cIsszF7Yw17,Wells Fargo probe won't be done until spring https://t.co/AI3CdqVX4r,TRAINING,NEWS - NEUTRAL
AViJhMw82cIsszF7Yw23,Wells Fargo probe won't be done until spring https://t.co/gu6kYFX6MB,TRAINING,NEWS - NEUTRAL
AViCbbzIc96u6qSv77rF,Wells Fargo Races to Repair Brand With New 'Commitment' TV Ad Campaign - ABC News - https://t.co/SvxqstQLxJ via @ABC,TRAINING,NEWS - NEUTRAL
AViOPGv_AHJ-cL1yqllo,"Wells Fargo Rally May Fizzle After Snubs From Customers, Regulator - https://t.co/7GDyAeERzw https://t.co/tRf1mx1n5k",TRAINING,NEWS - NEGATIVE
AViOPFi2AHJ-cL1yqlln,"Wells Fargo Rally May Fizzle After Snubs From Customers, Regulator - https://t.co/lUvdkNPteJ https://t.co/mihrhOyGVM",TRAINING,NEWS - NEGATIVE
AVhy_89Me9yMj175jmF0,Wells Fargo really be with the fuck shit everyday omg_ªÉ__ªÉ__ªÉ__ªÉ__ªÉ_,TRAINING,COMPLAINT
AVhzCprGe9yMj175jmIV,Wells Fargo reminds investors that Valeant has no legal reserves $VRX https://t.co/Jw0QcYhzcJ,TRAINING,NEWS - NEUTRAL
AVhzBnBqe9yMj175jmHT,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal  https://t.co/hdqfAkAJYe,TRAINING,NEWS - NEGATIVE
AVhzBTlie9yMj175jmHG,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/1hStO7zLaF,TRAINING,NEWS - NEGATIVE
AVhzCIMwe9yMj175jmHp,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/9ESmVjZuG6 https://t.co/nPuxHXOk9l,TRAINING,NEWS - NEGATIVE
AVhzGHYZe9yMj175jmMl,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/DGwBOuxSKT,TRAINING,NEWS - NEGATIVE
AVhzHjUhe9yMj175jmOV,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/HrGz8GiKht #topstories,TRAINING,NEWS - NEGATIVE
AVhzGNOge9yMj175jmM0,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/kX1XmXobes,TRAINING,NEWS - NEGATIVE
AVhzDs9ve9yMj175jmJO,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/lk8XjYVxRz #news,TRAINING,NEWS - NEGATIVE
AVhzATpSe9yMj175jmGG,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/P19xFEZzpF #biz #business,TRAINING,NEWS - NEGATIVE
AVhzBba1e9yMj175jmHJ,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/PbHGVbqZTG,TRAINING,NEWS - NEGATIVE
AVhzDXPbe9yMj175jmI4,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/PDuzCTBjMb https://t.co/9lDcUhW3Kc,TRAINING,NEWS - NEGATIVE
AVhzHeMRe9yMj175jmOR,Wells Fargo Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/sck7nnG7vH #topstories,TRAINING,NEWS - NEGATIVE
AVhzFt0pe9yMj175jmML,Wells Fargo Reports Drop in New Customer Accounts _Ñ_ Wall Streetë_Journal https://t.co/8Pg8JLkThN,TRAINING,NEWS - NEGATIVE
AVhzD-dUe9yMj175jmJn,Wells Fargo Reports Drop in New Customer Accounts _Ñ_ Wall Streetë_Journal https://t.co/cKtZfyTc6E,TRAINING,NEWS - NEGATIVE
AVhzHnHZe9yMj175jmOX,Wells Fargo Reports Drop in New Customer Accounts: https://t.co/UO5g8RE0EQ,TRAINING,NEWS - NEGATIVE
AViCaQEBc96u6qSv77q9,Wells Fargo reports slowdown in customer traffic figures https://t.co/8lcLVBZBUh #USAbusiness https://t.co/o4lOzXYKHk,TRAINING,NEWS - NEGATIVE
AVhy9z3Le9yMj175jmCz,Wells Fargo says account openings slow in October - (Reuters) - Wells Fargo &amp; Co's account openings slowed in O... https://t.co/sDuvD5JgEY,TRAINING,NEWS - NEGATIVE
AVhzGGIqe9yMj175jmMj,Wells Fargo says account openings slow in October https://t.co/SnaqXhkn8n,TRAINING,NEWS - NEGATIVE
AVhy8m89e9yMj175jmBm,Wells Fargo says account openings slow in October https://t.co/V60hgFPZur #USA #US #USBiz,TRAINING,NEWS - NEGATIVE
AVhzB-bYe9yMj175jmHh,Wells Fargo says account openings slow in October: (Reuters) - Wells Fargo &amp; Co's account openings slowed in October_Ñ_,TRAINING,NEWS - NEGATIVE
AVhy7QdUe9yMj175jl-9,Wells Fargo Says Account Openings Tumbled 44% in October Bloomberg | 2016-11-17 Wells Fargo &amp; Co. said retail cust_Ñ_ https://t.co/0rtqozMVuU,TRAINING,NEWS - NEGATIVE
AVhy9wTje9yMj175jmCv,Wells Fargo says new account openings tumbled 44 percent in October https://t.co/MCYTZJRRqY #trading,TRAINING,NEWS - NEGATIVE
AVhy81zhe9yMj175jmB2,Wells Fargo says new account openings tumbled 44 percent in October https://t.co/RNsQNHg2Fv,TRAINING,NEWS - NEGATIVE
AVhzEv3Ue9yMj175jmKV,Wells Fargo Securities sez core CPI inflation supports a December Fed rate hike https://t.co/OKq3QUgw5z,TRAINING,NEWS - NEUTRAL
AVhy9KRye9yMj175jmCF,Wells Fargo sees significant slowdown in account openings... https://t.co/MGuERJNuex,TRAINING,NEWS - NEGATIVE
AVhzBv96e9yMj175jmHc,Wells Fargo sees significant slowdown in account openings - FOXBusiness https://t.co/xOP1jGmmXm,TRAINING,NEWS - NEGATIVE
AVhy-IB0e9yMj175jmDf,Wells Fargo sees significant slowdown in account openings - NEW YORK (AP) _ÑÓ Wells Fargo says customers are sign... https://t.co/GalFkjyc7c,TRAINING,NEWS - NEGATIVE
AVhzFq03e9yMj175jmMJ,Wells Fargo Sees Significant Slowdown in Account Openings #tech https://t.co/tEeyQ0GhHj,TRAINING,NEWS - NEGATIVE
AVhy_V3-e9yMj175jmFB,Wells Fargo sees significant slowdown in account openings https://t.co/1kn7hwY7EH,TRAINING,NEWS - NEGATIVE
AVhzBiGSe9yMj175jmHP,Wells Fargo sees significant slowdown in account openings https://t.co/B84oO0cQC3,TRAINING,NEWS - NEGATIVE
AVhzAsl_e9yMj175jmGe,Wells Fargo sees significant slowdown in account openings https://t.co/dEGqQi1sXC,TRAINING,NEWS - NEGATIVE
AVhy_T8se9yMj175jmE2,Wells Fargo sees significant slowdown in account openings https://t.co/dWapg6S19P,TRAINING,NEWS - NEGATIVE
AVhy8lHde9yMj175jmBk,Wells Fargo sees significant slowdown in account openings https://t.co/GfW0omMYWn #Seattle,TRAINING,NEWS - NEGATIVE
AVhy-eAie9yMj175jmD4,Wells Fargo sees significant slowdown in account openings https://t.co/gvTOOyfJjQ #Business,TRAINING,NEWS - NEGATIVE
AVhzIP_ae9yMj175jmPG,Wells Fargo sees significant slowdown in account openings https://t.co/ivPHSDVTE8,TRAINING,NEWS - NEGATIVE
AVhzGTKwe9yMj175jmM5,Wells Fargo sees significant slowdown in account openings https://t.co/JSOMdeK6y2,TRAINING,NEWS - NEGATIVE
AVhy_U5re9yMj175jmE6,Wells Fargo sees significant slowdown in account openings https://t.co/lDbYZNCLG4 https://t.co/IWaNH265r3,TRAINING,NEWS - NEGATIVE
AVhzEnKye9yMj175jmKG,Wells Fargo sees significant slowdown in account openings https://t.co/NnZhG647HD,TRAINING,NEWS - NEGATIVE
AVhy-HL6e9yMj175jmDe,Wells Fargo sees significant slowdown in account openings https://t.co/NQwSSoVW3E #USA #Canada,TRAINING,NEWS - NEGATIVE
AVhzFNCRe9yMj175jmLN,Wells Fargo sees significant slowdown in account openings https://t.co/Tc2E8X6LJ7 https://t.co/bTEy6e0IXP,TRAINING,NEWS - NEGATIVE
AVhy9bY6e9yMj175jmCa,Wells Fargo sees significant slowdown in account openings https://t.co/ytC3yGbqEk,TRAINING,NEWS - NEGATIVE
AVhy-137e9yMj175jmEf,Wells Fargo sees significant slowdown in account openings: By  AP News  NEW YORK (AP) _ÑÓ W https://t.co/XJ4QTvRsIf #conservative,TRAINING,NEWS - NEGATIVE
AVhy-pwye9yMj175jmEL,Wells Fargo sees significant slowdown in account openings: By  AP News  NEW YORK (AP) _ÑÓ W https://t.co/XJ4QTvzRjF #conservative,TRAINING,NEWS - NEGATIVE
AVhzB_f3e9yMj175jmHj,Wells Fargo sees significant slowdown in account openings: NEW YORK (AP) _ÑÓ Wells Fargo says customers are_Ñ_ https://t.co/U0ahMALQPz,TRAINING,NEWS - NEGATIVE
AVhzBGfDe9yMj175jmG4,Wells Fargo sees significant slowdown in accountë_openings https://t.co/HCuQWaabC2,TRAINING,NEWS - NEGATIVE
AViJmIhK2cIsszF7Yw4B,Wells Fargo Social Media Community Guidelines - Wells Fargo College Planning Blog https://t.co/gJhWiYwbGU,TRAINING,NEWS - NEGATIVE
AVhwLZ2ST_uKRw_KmF-d,wells fargo such a shitty bank.,TRAINING,COMPLAINT
AViJpP652cIsszF7Yw4r,Wells Fargo sued by customers over fraudulent accounts | GOOGCITY https://t.co/l6ni0tVICr,TRAINING,NEWS - NEGATIVE
AViHdblz5WZ5LI912JL1,Wells Fargo truck transporting their horses [via https://t.co/i32EOdZOUR] https://t.co/cvySrMojDp,TRAINING,MISCELLANEOUS
AVhwXq43I2Sjmi8PbQ6C,Wells Fargo will use 'robo-advisers' to dish out investment help https://t.co/pV6QgQgcxC,TRAINING,NEWS - NEUTRAL
AVhzFZDxe9yMj175jmLl,Wells Fargo-skandalen har gett avtryck hos kunderna https://t.co/bopWkq5miv #financials,TRAINING,MISCELLANEOUS
AViCfZdzc96u6qSv77sk,Wells Fargo: Dead Culture? $WFC https://t.co/3hXojLn09L,TRAINING,NEWS - NEGATIVE
AViCSZycc96u6qSv77pd,Wells Fargo: Dead Culture? https://t.co/9GStF0p2DD #StockMarketInsights,TRAINING,NEWS - NEGATIVE
AViCTF-5c96u6qSv77pm,Wells Fargo: Dead Culture? https://t.co/A0wbOPxrWC,TRAINING,NEWS - NEGATIVE
AViCZendc96u6qSv77qz,Wells Fargo: Dead Culture? https://t.co/dIep01ImQj,TRAINING,NEWS - NEGATIVE
AViCXrDpc96u6qSv77qg,Wells Fargo: Dead Culture? https://t.co/IeZ4HzbaWF,TRAINING,NEWS - NEGATIVE
AViCRhdYc96u6qSv77pP,Wells Fargo: Dead Culture? https://t.co/pxI3nNlG8X #Markets #Finance #TCOT,TRAINING,NEWS - NEGATIVE
AViCQ3i_c96u6qSv77pF,Wells Fargo: Dead Culture? https://t.co/yrS1vaUKcy $BAC $JPM $WFC,TRAINING,NEWS - NEGATIVE
AVhzH62ae9yMj175jmOq,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/4o2UW7y4Dz,TRAINING,NEWS - NEGATIVE
AVhzFprHe9yMj175jmMD,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/751OZISshY #PhillyBiz,TRAINING,NEWS - NEGATIVE
AVhzFBxye9yMj175jmK-,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/cF6Yjt0ELC,TRAINING,NEWS - NEGATIVE
AVhzEyvme9yMj175jmKe,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/fV7g2yXVtw,TRAINING,NEWS - NEGATIVE
AVhzIbQqe9yMj175jmPb,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/GyWsgAgZHy,TRAINING,NEWS - NEGATIVE
AVhzE56je9yMj175jmK0,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/iuAnGqdUQJ,TRAINING,NEWS - NEGATIVE
AVhzExJDe9yMj175jmKY,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/IWtaDKrR3M,TRAINING,NEWS - NEGATIVE
AVhzIYJfe9yMj175jmPW,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/mTLexpwqZ5,TRAINING,NEWS - NEGATIVE
AViHc2b45WZ5LI912JK-,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/n2QjCxIn2b,TRAINING,NEWS - NEGATIVE
AVhzIR9De9yMj175jmPI,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/tXV3z9Qdb4,TRAINING,NEWS - NEGATIVE
AVhzGxyxe9yMj175jmNc,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/UwolImUr4s #philly,TRAINING,NEWS - NEGATIVE
AVhzE-sSe9yMj175jmK4,Wells Fargo: Retail customers opened 44% fewer new accounts last month https://t.co/xcOJrMXEL4,TRAINING,NEWS - NEGATIVE
AViHdqrA5WZ5LI912JL6,Wells Fargo: The Trump Rally And Beyond https://t.co/03lRdzsALE,TRAINING,NEWS - NEUTRAL
AViHelm45WZ5LI912JMN,Wells Fargo: The Trump Rally And Beyond https://t.co/Cve2lBROQQ #Markets #Finance #TCOT,TRAINING,NEWS - NEUTRAL
AViHewj_5WZ5LI912JMQ,Wells Fargo: The Trump Rally And Beyond https://t.co/dRD4dUuLUW,TRAINING,NEWS - NEUTRAL
AViHeb5-5WZ5LI912JMM,Wells Fargo: The Trump Rally And Beyond https://t.co/Hvtt58FLcl #StockMarketInsights,TRAINING,NEWS - NEUTRAL
AViHdX5I5WZ5LI912JL0,Wells Fargo: The Trump Rally And Beyond https://t.co/mMVfbo5PND,TRAINING,NEWS - NEUTRAL
AViOTQcqAHJ-cL1yqlmP,Wells Fargo: What Should Have Happened https://t.co/Vkj7DV4dQZ,TRAINING,NEWS - NEUTRAL
AViJgx5w2cIsszF7Yw2u,Wells Fargo.  After the judge said no ROBO signing in New York. 240 old country Rd MINEOLA.  Is still accepting fak_Ñ_ https://t.co/9dFbxII6es,TRAINING,COMPLAINT
AVhwWbo-I2Sjmi8PbQ5t,Wells Fargo's brokerage arm partners with SigFig Wealth Management startup to offer clients automated investment_Ñ_ https://t.co/FWAjNsOZjB,TRAINING,NEWS - NEUTRAL
AVhzClg0e9yMj175jmIO,Wells Fargo's Gift to Late Night https://t.co/oT8EUf4g9d,TRAINING,MISCELLANEOUS
AVhzCXZ_e9yMj175jmH9,Wells Fargo's new account openings tumble 44% after its scandal https://t.co/G6fzu21GCG via @business,TRAINING,NEWS - NEGATIVE
AVhy-_JMe9yMj175jmEn,Wells Fargo's new account openings tumble 44% after its scandal https://t.co/NuSDj6x7vz via @business,TRAINING,NEWS - NEGATIVE
AVhzE1gTe9yMj175jmKs,Wells Fargo's new account openings tumble 44% after its scandal https://t.co/TjDz24pYCz via @business,TRAINING,NEWS - NEGATIVE
AVhzC0vae9yMj175jmIg,Wells Fargo's new account openings tumble 44% after its scandal https://t.co/tJmG6DORzL via @business,TRAINING,NEWS - NEGATIVE
AVhzFMP9e9yMj175jmLM,Wells Fargo's new account openings tumble 44% after its scandal https://t.co/UTT2dm3FRe via @business,TRAINING,NEWS - NEGATIVE
AVhy-qHte9yMj175jmEP,Wells Fargo's Reports Drop in New Customer Accounts,TRAINING,NEWS - NEGATIVE
AVhy_zore9yMj175jmFj,Wells Fargo's Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/DBJaBW7Ybo https://t.co/2VSX1yO5hT,TRAINING,NEWS - NEGATIVE
AVhy9LZne9yMj175jmCH,Wells Fargo's Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/kk9t1P7hSV https://t.co/LzkrOL7fBh,TRAINING,NEWS - NEGATIVE
AVhzA2PRe9yMj175jmGp,Wells Fargo's Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/kk9t1P7hSV https://t.co/o7iUMHdy0y,TRAINING,NEWS - NEGATIVE
AVhy8IVBe9yMj175jmA3,Wells Fargo's Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/VbB1H7wUqY #PlsRT,TRAINING,NEWS - NEGATIVE
AVhzC1C0e9yMj175jmIh,Wells Fargo's Reports Drop in New Customer Accounts - Wall Street Journal https://t.co/ZQx9IHGLSU,TRAINING,NEWS - NEGATIVE
AVhzF6Yse9yMj175jmMS,Wells Fargo's Reports Drop in New Customer Accounts - Wall Street Journal: Wall Street_Ñ_ https://t.co/gjuk5ULybW,TRAINING,NEWS - NEGATIVE
AVhy9o0oe9yMj175jmCq,Wells Fargo_Ñés Reports Drop in New Customer Accounts _Ñ_ Wall Street Journal https://t.co/5ME07ArLtV,TRAINING,NEWS - NEGATIVE
AViMk0e1AHJ-cL1yqllH,wellsfargo - Bing https://t.co/qDjnu9nbbZ,TRAINING,MISCELLANEOUS
AVhzJWWhe9yMj175jmQi,"Western Union, Bank of America, Visa, 3M, IBM, Intel, NestlÕ©, Microsoft, Google, Facebook, Yahoo, AOL, Wells Fargo, Ebay, BP...",TRAINING,MISCELLANEOUS
AViCQyq5c96u6qSv77pE,"Wfc Pl Wells Fargo Company Wells Far Stock Price, Detailed _Ñ_ : https://t.co/Jv0WFktwS0 .,,,",TRAINING,NEWS - NEUTRAL
AViJeTZI2cIsszF7Yw2O,What about taking a tougher stance on trump university ripping of millions of people and the 25 million settle https://t.co/t4YhUSyDNP,TRAINING,MISCELLANEOUS
AViMg_d6AHJ-cL1yqljd,What do you get out of the #WellsFargo #scandal... and more #CommunityBank from #CBInsight! #BankLocal - https://t.co/Ootf7ljsBz,TRAINING,NEWS - NEUTRAL
AViCex7Wc96u6qSv77sM,What Do You Get Out of the Wells Fargo Scandal? #bank https://t.co/zygW6SvMnM,TRAINING,NEWS - NEUTRAL
AViCeTnnc96u6qSv77sB,What Do You Get Out of the Wells Fargo Scandal? https://t.co/ErLzkVGDHb #NdaBag,TRAINING,NEWS - NEUTRAL
AViCeT0ec96u6qSv77sC,What Do You Get Out of the Wells Fargo Scandal? https://t.co/ErLzkVYeyJ #NdaBag,TRAINING,NEWS - NEUTRAL
AViCeS0bc96u6qSv77sA,What Do You Get Out of the Wells Fargo Scandal? https://t.co/ERNT1CDiRk,TRAINING,NEWS - NEUTRAL
AViCf5jYc96u6qSv77s9,What Do You Get Out of the Wells Fargo Scandal? https://t.co/iFUPGUvjO5 https://t.co/bKfplUU9c8,TRAINING,NEWS - NEUTRAL
AViCf589c96u6qSv77s-,What Do You Get Out of the Wells Fargo Scandal? https://t.co/P1iVOLJ9rL https://t.co/si2CdOg2bk,TRAINING,NEWS - NEUTRAL
AViJbgxi2cIsszF7Yw06,What Wells Fargo Knew - Vice News https://t.co/eJ3CNDiB6F via @YouTube,TRAINING,NEWS - NEUTRAL
AViCYnElc96u6qSv77qq,What Went Awry at Wells Fargo? The Beaten Path of a Toxic Culture https://t.co/rXfokBJLH7,TRAINING,NEWS - NEGATIVE
AVhzHVlbe9yMj175jmOM,What??? How can that be? https://t.co/f25qzxkAfX,TRAINING,MISCELLANEOUS
AVhy-PCJe9yMj175jmDv,When I hear Wells Fargo I think of escargot,TRAINING,MISCELLANEOUS
AViMhzH8AHJ-cL1yqlka,"When im in the A im flexing like no toma , smelling like a pound of weed just walked in Wells Fargo https://t.co/mnROPOQhfG",TRAINING,MISCELLANEOUS
AViJoHs42cIsszF7Yw4e,When the fuck did they put a @shakeshack in the Wells Fargo center,TRAINING,MISCELLANEOUS
AViMjj4dAHJ-cL1yqlk3,When we all stand together we all win. #NoDAPL #KelcyWarren #Sunoco #WellsFargo #CITIBANK #KochIndustries https://t.co/SP2ZhZhuyI,TRAINING,REQUEST
AViJj12O2cIsszF7Yw3m,"Who Is Funding the Dakota Access Pipeline? Bank of America, HSBC, UBS, Goldman Sachs, Wells Fargo=so interconnected https://t.co/g0uSZFhsfD",TRAINING,REQUEST
AViCheEcc96u6qSv77tp,Why didn_Ñét CalPERS speak out in the Wells Fargo debacle? https://t.co/d5fSeDKa1e,TRAINING,NEWS - NEGATIVE
AVhy-QrIe9yMj175jmDy,"Why do I have the Wells Fargo Wagon song stuck in my head. Lord, why have you forsaken me?",TRAINING,MISCELLANEOUS
AViMkAyIAHJ-cL1yqlk8,Why is Wells Fargo Investment Institute adjusting several year-end 2017 targets and  equity-sector weights? https://t.co/XeLHpobFq3,TRAINING,NEWS - NEUTRAL
